Skill ID,Category,Subcategory,Skills,Skill Definition,Skill = Sub Category,Alternate Skill Names,Sl No,Name
Manu_641,Manufacturing and Production,Plant Operations and Management,Refinery Experience,,FALSE,,641,Manu
Manu_642,Manufacturing and Production,Plant Operations and Management,Risk-Based Inspection,,FALSE,,642,Manu
Manu_643,Manufacturing and Production,Plant Operations and Management,SAP Manufacturing Execution (ME),,FALSE,,643,Manu
Manu_644,Manufacturing and Production,Plant Operations and Management,Waste Minimization,,FALSE,,644,Manu
Manu_645,Manufacturing and Production,Plant Operations and Management,Work Measurement,,FALSE,,645,Manu
Manu_646,Manufacturing and Production,Plant Operations and Management,Plant Operations and Management,,TRUE,,646,Manu
Manu_647,Manufacturing and Production,Product Development,Clinical Product Development,,FALSE,,647,Manu
Manu_648,Manufacturing and Production,Product Development,Concept Testing,,FALSE,,648,Manu
Manu_649,Manufacturing and Production,Product Development,Conceptualization,,FALSE,,649,Manu
Manu_650,Manufacturing and Production,Product Development,CTQ Trees (Critical-To-Quality Trees),,FALSE,,650,Manu
Manu_651,Manufacturing and Production,Product Development,Design For Excellence (DFX),,FALSE,,651,Manu
Manu_652,Manufacturing and Production,Product Development,Design For Manufacturability,,FALSE,,652,Manu
Manu_653,Manufacturing and Production,Product Development,Design for X,,FALSE,,653,Manu
Manu_654,Manufacturing and Production,Product Development,Design Life Cycle,,FALSE,,654,Manu
Manu_655,Manufacturing and Production,Product Development,Design Reviews,,FALSE,,655,Manu
Manu_656,Manufacturing and Production,Product Development,Environmental Chamber,,FALSE,,656,Manu
Manu_657,Manufacturing and Production,Product Development,Fragrance Development,,FALSE,,657,Manu
Manu_658,Manufacturing and Production,Product Development,Framer,,FALSE,,658,Manu
Manu_659,Manufacturing and Production,Product Development,Full Life Cycle Implementation,,FALSE,,659,Manu
Manu_660,Manufacturing and Production,Product Development,Integrated Design,,FALSE,,660,Manu
Manu_661,Manufacturing and Production,Product Development,Integrated Product Development,,FALSE,,661,Manu
Manu_662,Manufacturing and Production,Product Development,Justinmind Prototyper,,FALSE,,662,Manu
Manu_663,Manufacturing and Production,Product Development,Lean Product Development,,FALSE,,663,Manu
Manu_664,Manufacturing and Production,Product Development,Market Requirements Documents,,FALSE,,664,Manu
Manu_665,Manufacturing and Production,Product Development,Material Selection,,FALSE,,665,Manu
Manu_666,Manufacturing and Production,Product Development,Medical Device Development,,FALSE,,666,Manu
Manu_667,Manufacturing and Production,Product Development,Modularization,,FALSE,,667,Manu
Manu_668,Manufacturing and Production,Product Development,New Product Development,,FALSE,,668,Manu
Manu_669,Manufacturing and Production,Product Development,New Product Development Professional,,FALSE,,669,Manu
Manu_670,Manufacturing and Production,Product Development,Product And Manufacturing Information,,FALSE,,670,Manu
Manu_671,Manufacturing and Production,Product Development,Product Engineering,,FALSE,,671,Manu
Manu_672,Manufacturing and Production,Product Development,Product Execution,,FALSE,,672,Manu
Manu_673,Manufacturing and Production,Product Development,Product Improvement,,FALSE,,673,Manu
Manu_674,Manufacturing and Production,Product Development,Product Innovation,,FALSE,,674,Manu
Manu_675,Manufacturing and Production,Product Development,Product Leadership,,FALSE,,675,Manu
Manu_676,Manufacturing and Production,Product Development,Product Line Extension,,FALSE,,676,Manu
Manu_677,Manufacturing and Production,Product Development,Product Metrics,,FALSE,,677,Manu
Manu_678,Manufacturing and Production,Product Development,Product Planning,,FALSE,,678,Manu
Manu_679,Manufacturing and Production,Product Development,Product Requirements,,FALSE,,679,Manu
Manu_680,Manufacturing and Production,Product Development,Product Roadmap Development,,FALSE,,680,Manu
Manu_681,Manufacturing and Production,Product Development,Product Structure Modeling,,FALSE,,681,Manu
Manu_682,Manufacturing and Production,Product Development,Product Teardown,,FALSE,,682,Manu
Manu_683,Manufacturing and Production,Product Development,Product Testing,,FALSE,,683,Manu
Manu_684,Manufacturing and Production,Product Development,Production Readiness,,FALSE,,684,Manu
Manu_685,Manufacturing and Production,Product Development,Prototyping,,FALSE,,685,Manu
Manu_686,Manufacturing and Production,Product Development,Quality By Design (QbD),,FALSE,,686,Manu
Manu_687,Manufacturing and Production,Product Development,Quality Function Deployment (QFD),,FALSE,,687,Manu
Manu_688,Manufacturing and Production,Product Development,Rapid Prototyping,,FALSE,,688,Manu
Manu_689,Manufacturing and Production,Product Development,Simultaneous Engineering,,FALSE,,689,Manu
Manu_690,Manufacturing and Production,Product Development,UserZoom,,FALSE,,690,Manu
Manu_691,Manufacturing and Production,Product Development,UXPin,,FALSE,,691,Manu
Manu_692,Manufacturing and Production,Product Development,Product Development,,TRUE,,692,Manu
Manu_693,Manufacturing and Production,Product Inspection,Accelerated Life Testing,,FALSE,,693,Manu
Manu_694,Manufacturing and Production,Product Inspection,Acceptance Sampling,,FALSE,,694,Manu
Manu_695,Manufacturing and Production,Product Inspection,Casting Defect,,FALSE,,695,Manu
Manu_696,Manufacturing and Production,Product Inspection,Certified Nace Coating Inspector,,FALSE,,696,Manu
Manu_697,Manufacturing and Production,Product Inspection,CompTIA A+,,FALSE,,697,Manu
Manu_698,Manufacturing and Production,Product Inspection,CompTIA Certification,,FALSE,,698,Manu
Manu_699,Manufacturing and Production,Product Inspection,Coordinate Measuring Machine (CMM),,FALSE,,699,Manu
Manu_700,Manufacturing and Production,Product Inspection,Destructive Physical Analysis,,FALSE,,700,Manu
Manu_701,Manufacturing and Production,Product Inspection,Dimensional Metrology,,FALSE,,701,Manu
Manu_702,Manufacturing and Production,Product Inspection,Dye Penetrant Inspection,,FALSE,,702,Manu
Manu_703,Manufacturing and Production,Product Inspection,Failure Mechanisms,,FALSE,,703,Manu
Manu_704,Manufacturing and Production,Product Inspection,First Article Inspections,,FALSE,,704,Manu
Manu_705,Manufacturing and Production,Product Inspection,Fluorescent Penetrant Inspection,,FALSE,,705,Manu
Manu_706,Manufacturing and Production,Product Inspection,Food Inspection,,FALSE,,706,Manu
Manu_707,Manufacturing and Production,Product Inspection,Food Safety Certification,,FALSE,,707,Manu
Manu_708,Manufacturing and Production,Product Inspection,Food Safety Management Systems,,FALSE,,708,Manu
Manu_709,Manufacturing and Production,Product Inspection,Intertest,,FALSE,,709,Manu
Manu_710,Manufacturing and Production,Product Inspection,National Inspection Testing Certification,,FALSE,,710,Manu
Manu_711,Manufacturing and Production,Product Inspection,Notified Body,,FALSE,,711,Manu
Manu_712,Manufacturing and Production,Product Inspection,Ongoing Reliability Tests,,FALSE,,712,Manu
Manu_713,Manufacturing and Production,Product Inspection,Optical Comparator,,FALSE,,713,Manu
Manu_714,Manufacturing and Production,Product Inspection,Package Testing,,FALSE,,714,Manu
Manu_715,Manufacturing and Production,Product Inspection,Surface Roughness,,FALSE,,715,Manu
Manu_716,Manufacturing and Production,Product Inspection,Type Approval,,FALSE,,716,Manu
Manu_717,Manufacturing and Production,Product Inspection,Universal Testing Machines,,FALSE,,717,Manu
Manu_718,Manufacturing and Production,Product Inspection,Visual Inspections,,FALSE,,718,Manu
Manu_719,Manufacturing and Production,Product Inspection,Visual Test,,FALSE,,719,Manu
Manu_720,Manufacturing and Production,Production and Assembly,Assembly Lines,,FALSE,,720,Manu
Manu_721,Manufacturing and Production,Production and Assembly,Balance Spring,,FALSE,,721,Manu
Manu_722,Manufacturing and Production,Production and Assembly,Book Printing,,FALSE,,722,Manu
Manu_723,Manufacturing and Production,Production and Assembly,Bookbinding,,FALSE,,723,Manu
Manu_724,Manufacturing and Production,Production and Assembly,Certified Packaging Professional,,FALSE,,724,Manu
Manu_725,Manufacturing and Production,Production and Assembly,Certified Production Technician,,FALSE,,725,Manu
Manu_726,Manufacturing and Production,Production and Assembly,Chamfer,,FALSE,,726,Manu
Manu_727,Manufacturing and Production,Production and Assembly,Color Printing,,FALSE,,727,Manu
Manu_728,Manufacturing and Production,Production and Assembly,Computer-To-Plate,,FALSE,,728,Manu
Manu_729,Manufacturing and Production,Production and Assembly,Digital Printing,,FALSE,,729,Manu
Manu_730,Manufacturing and Production,Production and Assembly,Electromechanical Assembly,,FALSE,,730,Manu
Manu_731,Manufacturing and Production,Production and Assembly,Engraving,,FALSE,,731,Manu
Manu_732,Manufacturing and Production,Production and Assembly,Fabrication,,FALSE,,732,Manu
Manu_733,Manufacturing and Production,Production and Assembly,Ferrule,,FALSE,,733,Manu
Manu_734,Manufacturing and Production,Production and Assembly,Fiber Optic Assembly,,FALSE,,734,Manu
Manu_735,Manufacturing and Production,Production and Assembly,Final Assembly Schedule,,FALSE,,735,Manu
Manu_736,Manufacturing and Production,Production and Assembly,Flexographic Printing Press Operation,,FALSE,,736,Manu
Manu_737,Manufacturing and Production,Production and Assembly,Flexography,,FALSE,,737,Manu
Manu_738,Manufacturing and Production,Production and Assembly,Furniture Assembly,,FALSE,,738,Manu
Manu_739,Manufacturing and Production,Production and Assembly,High Tech Manufacturing,,FALSE,,739,Manu
Manu_740,Manufacturing and Production,Production and Assembly,Hole Punching,,FALSE,,740,Manu
Manu_741,Manufacturing and Production,Production and Assembly,Indigo Digital Press,,FALSE,,741,Manu
Manu_742,Manufacturing and Production,Production and Assembly,Integrated Circuit Packaging,,FALSE,,742,Manu
Manu_743,Manufacturing and Production,Production and Assembly,Jewelry Making,,FALSE,,743,Manu
Manu_744,Manufacturing and Production,Production and Assembly,Job Shops,,FALSE,,744,Manu
Manu_745,Manufacturing and Production,Production and Assembly,Label Dispenser,,FALSE,,745,Manu
Manu_746,Manufacturing and Production,Production and Assembly,Label Printer Applicator,,FALSE,,746,Manu
Manu_747,Manufacturing and Production,Production and Assembly,Label Printing,,FALSE,,747,Manu
Manu_748,Manufacturing and Production,Production and Assembly,Letterpress Printing,,FALSE,,748,Manu
Manu_749,Manufacturing and Production,Production and Assembly,Light Industry,,FALSE,,749,Manu
Manu_750,Manufacturing and Production,Production and Assembly,Mass Production,,FALSE,,750,Manu
Manu_751,Manufacturing and Production,Production and Assembly,Material Components,,FALSE,,751,Manu
Manu_752,Manufacturing and Production,Production and Assembly,Maynard Operation Sequence Technique (MOST) Certification,,FALSE,,752,Manu
Manu_753,Manufacturing and Production,Production and Assembly,Mechanical Assembly,,FALSE,,753,Manu
Manu_754,Manufacturing and Production,Production and Assembly,Medical Device Assembly,,FALSE,,754,Manu
Manu_755,Manufacturing and Production,Production and Assembly,Medical Device Manufacturing,,FALSE,,755,Manu
Manu_756,Manufacturing and Production,Production and Assembly,Methods Of Production,,FALSE,,756,Manu
Manu_757,Manufacturing and Production,Production and Assembly,Offset Printing,,FALSE,,757,Manu
Manu_758,Manufacturing and Production,Production and Assembly,Pad Printing,,FALSE,,758,Manu
Manu_759,Manufacturing and Production,Production and Assembly,Pharmaceutical Packaging,,FALSE,,759,Manu
Manu_760,Manufacturing and Production,Production and Assembly,Photo Finishing,,FALSE,,760,Manu
Manu_761,Manufacturing and Production,Production and Assembly,Photographic Printing,,FALSE,,761,Manu
Manu_762,Manufacturing and Production,Production and Assembly,Picture Framing,,FALSE,,762,Manu
Manu_763,Manufacturing and Production,Production and Assembly,Pre-Production,,FALSE,,763,Manu
Manu_764,Manufacturing and Production,Production and Assembly,Prinergy,,FALSE,,764,Manu
Manu_765,Manufacturing and Production,Production and Assembly,Print Binding,,FALSE,,765,Manu
Manu_766,Manufacturing and Production,Production and Assembly,Print Finishing Systems,,FALSE,,766,Manu
Manu_767,Manufacturing and Production,Production and Assembly,Print Production,,FALSE,,767,Manu
Manu_768,Manufacturing and Production,Production and Assembly,Printing Press,,FALSE,,768,Manu
Manu_769,Manufacturing and Production,Production and Assembly,Rotogravure,,FALSE,,769,Manu
Manu_770,Manufacturing and Production,Production and Assembly,Satellite Assembly,,FALSE,,770,Manu
Manu_771,Manufacturing and Production,Production and Assembly,SMT Placement Equipment,,FALSE,,771,Manu
Manu_772,Manufacturing and Production,Production and Assembly,Software Manufacturing,,FALSE,,772,Manu
Manu_773,Manufacturing and Production,Production and Assembly,Spooling,,FALSE,,773,Manu
Manu_774,Manufacturing and Production,Production and Assembly,Threaded Insert,,FALSE,,774,Manu
Manu_775,Manufacturing and Production,Production and Assembly,Production and Assembly,,TRUE,,775,Manu
Manu_776,Manufacturing and Production,Textiles,Apparel Manufacturing,,FALSE,,776,Manu
Manu_777,Manufacturing and Production,Textiles,Beadwork,,FALSE,,777,Manu
Manu_778,Manufacturing and Production,Textiles,Blind Stitch,,FALSE,,778,Manu
Manu_779,Manufacturing and Production,Textiles,Brocade Certified Fabric Designer,,FALSE,,779,Manu
Manu_780,Manufacturing and Production,Textiles,Brocade Certified Fabric Professional,,FALSE,,780,Manu
Manu_781,Manufacturing and Production,Textiles,Circular Knitting,,FALSE,,781,Manu
Manu_782,Manufacturing and Production,Textiles,Circular Knitting Machines,,FALSE,,782,Manu
Manu_783,Manufacturing and Production,Textiles,Crocheting,,FALSE,,783,Manu
Manu_784,Manufacturing and Production,Textiles,Dyeing,,FALSE,,784,Manu
Manu_785,Manufacturing and Production,Textiles,Embroidery,,FALSE,,785,Manu
Manu_786,Manufacturing and Production,Textiles,Embroidery Software,,FALSE,,786,Manu
Manu_787,Manufacturing and Production,Textiles,Footwear Industry,,FALSE,,787,Manu
Manu_788,Manufacturing and Production,Textiles,Garment Alterations,,FALSE,,788,Manu
Manu_789,Manufacturing and Production,Textiles,Garment Construction,,FALSE,,789,Manu
Manu_790,Manufacturing and Production,Textiles,Grommet,,FALSE,,790,Manu
Manu_791,Manufacturing and Production,Textiles,Knitting,,FALSE,,791,Manu
Manu_792,Manufacturing and Production,Textiles,Lockstitch,,FALSE,,792,Manu
Manu_793,Manufacturing and Production,Textiles,Overlock,,FALSE,,793,Manu
Manu_794,Manufacturing and Production,Textiles,Patchwork,,FALSE,,794,Manu
Manu_795,Manufacturing and Production,Textiles,Pattern Making,,FALSE,,795,Manu
Manu_796,Manufacturing and Production,Textiles,Quilting,,FALSE,,796,Manu
Manu_797,Manufacturing and Production,Textiles,Sewing,,FALSE,,797,Manu
Manu_798,Manufacturing and Production,Textiles,Spandex,,FALSE,,798,Manu
Manu_799,Manufacturing and Production,Textiles,Technical Textile,,FALSE,,799,Manu
Manu_800,Manufacturing and Production,Textiles,Textile Engineering,,FALSE,,800,Manu
Manu_801,Manufacturing and Production,Textiles,Textile Machinery,,FALSE,,801,Manu
Manu_802,Manufacturing and Production,Textiles,Textile Science,,FALSE,,802,Manu
Manu_803,Manufacturing and Production,Textiles,Textile Technology,,FALSE,,803,Manu
Manu_804,Manufacturing and Production,Textiles,Weaving,,FALSE,,804,Manu
Manu_805,Manufacturing and Production,Textiles,Zippers,,FALSE,,805,Manu
Manu_806,Manufacturing and Production,Transportation Equipment Manufacturing,Aircraft Assembly,,FALSE,,806,Manu
Manu_807,Manufacturing and Production,Transportation Equipment Manufacturing,Automotive Manufacturing,,FALSE,,807,Manu
Manu_808,Manufacturing and Production,Transportation Equipment Manufacturing,Battery Cell Manufacturing,,FALSE,,808,Manu
Manu_809,Manufacturing and Production,Transportation Equipment Manufacturing,Boat Building,,FALSE,,809,Manu
Manu_810,Manufacturing and Production,Transportation Equipment Manufacturing,Foreign Object Damage,,FALSE,,810,Manu
Manu_811,Manufacturing and Production,Transportation Equipment Manufacturing,Shipbuilding,,FALSE,,811,Manu
Manu_812,Manufacturing and Production,Transportation Equipment Manufacturing,Transportation Equipment Manufacturing,,TRUE,,812,Manu
Manu_813,Manufacturing and Production,"Welding, Brazing, and Soldering",4G Welding Certification,,FALSE,,813,Manu
Manu_814,Manufacturing and Production,"Welding, Brazing, and Soldering",Acetylene Welding,,FALSE,,814,Manu
Manu_815,Manufacturing and Production,"Welding, Brazing, and Soldering",Air Carbon Arc,,FALSE,,815,Manu
Manu_816,Manufacturing and Production,"Welding, Brazing, and Soldering",Air Carbon Arc Cutting,,FALSE,,816,Manu
Manu_817,Manufacturing and Production,"Welding, Brazing, and Soldering",Aluminum Welding,,FALSE,,817,Manu
Manu_818,Manufacturing and Production,"Welding, Brazing, and Soldering",American Welding Society Certification,,FALSE,,818,Manu
Manu_819,Manufacturing and Production,"Welding, Brazing, and Soldering",American Welding Society Codes,,FALSE,,819,Manu
Manu_820,Manufacturing and Production,"Welding, Brazing, and Soldering",Arc Welding,,FALSE,,820,Manu
Manu_821,Manufacturing and Production,"Welding, Brazing, and Soldering",Arc Welding Equipment,,FALSE,,821,Manu
Manu_822,Manufacturing and Production,"Welding, Brazing, and Soldering",Beveling,,FALSE,,822,Manu
Manu_823,Manufacturing and Production,"Welding, Brazing, and Soldering",Brazing (Metal Work),,FALSE,,823,Manu
Manu_824,Manufacturing and Production,"Welding, Brazing, and Soldering",Butt Welding,,FALSE,,824,Manu
Manu_825,Manufacturing and Production,"Welding, Brazing, and Soldering",Certified Lubrication Specialist,,FALSE,,825,Manu
Manu_826,Manufacturing and Production,"Welding, Brazing, and Soldering",Certified Welder,,FALSE,,826,Manu
Manu_827,Manufacturing and Production,"Welding, Brazing, and Soldering",Certified Welding Educator,,FALSE,,827,Manu
Manu_828,Manufacturing and Production,"Welding, Brazing, and Soldering",Certified Welding Engineer,,FALSE,,828,Manu
Manu_829,Manufacturing and Production,"Welding, Brazing, and Soldering",Certified Welding Supervisor,,FALSE,,829,Manu
Manu_830,Manufacturing and Production,"Welding, Brazing, and Soldering",Electric Resistance Welding,,FALSE,,830,Manu
Manu_831,Manufacturing and Production,"Welding, Brazing, and Soldering",Electrode,,FALSE,,831,Manu
Manu_832,Manufacturing and Production,"Welding, Brazing, and Soldering",Electron Beam Welding,,FALSE,,832,Manu
Manu_833,Manufacturing and Production,"Welding, Brazing, and Soldering",Filler Metal,,FALSE,,833,Manu
Manu_834,Manufacturing and Production,"Welding, Brazing, and Soldering",Flame Cutting,,FALSE,,834,Manu
Manu_835,Manufacturing and Production,"Welding, Brazing, and Soldering",Flux-Cored Arc Welding,,FALSE,,835,Manu
Manu_836,Manufacturing and Production,"Welding, Brazing, and Soldering",Friction Stir Welding,,FALSE,,836,Manu
Manu_837,Manufacturing and Production,"Welding, Brazing, and Soldering",Friction Welding,,FALSE,,837,Manu
Manu_838,Manufacturing and Production,"Welding, Brazing, and Soldering",Fusion Welding,,FALSE,,838,Manu
Manu_839,Manufacturing and Production,"Welding, Brazing, and Soldering",Gas Metal Arc Welding,,FALSE,,839,Manu
Manu_840,Manufacturing and Production,"Welding, Brazing, and Soldering",Gas Tungsten Arc Welding,,FALSE,,840,Manu
Manu_841,Manufacturing and Production,"Welding, Brazing, and Soldering",Groove Welding,,FALSE,,841,Manu
Manu_842,Manufacturing and Production,"Welding, Brazing, and Soldering",Hand Welding,,FALSE,,842,Manu
Manu_843,Manufacturing and Production,"Welding, Brazing, and Soldering",Heat Bending,,FALSE,,843,Manu
Manu_844,Manufacturing and Production,"Welding, Brazing, and Soldering",Induction Brazing,,FALSE,,844,Manu
Manu_845,Manufacturing and Production,"Welding, Brazing, and Soldering",IPC Soldering Certification,,FALSE,,845,Manu
Manu_846,Manufacturing and Production,"Welding, Brazing, and Soldering",Laser Beam Welding,,FALSE,,846,Manu
Manu_847,Manufacturing and Production,"Welding, Brazing, and Soldering",Metal Inert Gas (MIG) Welding,,FALSE,,847,Manu
Manu_848,Manufacturing and Production,"Welding, Brazing, and Soldering",NCCER Maritime Welding,,FALSE,,848,Manu
Manu_849,Manufacturing and Production,"Welding, Brazing, and Soldering",Orbital Welding,,FALSE,,849,Manu
Manu_850,Manufacturing and Production,"Welding, Brazing, and Soldering",Oxy-Fuel,,FALSE,,850,Manu
Manu_851,Manufacturing and Production,"Welding, Brazing, and Soldering",Oxy-Fuel Welding And Cutting,,FALSE,,851,Manu
Manu_852,Manufacturing and Production,"Welding, Brazing, and Soldering",Pelet Welding,,FALSE,,852,Manu
Manu_853,Manufacturing and Production,"Welding, Brazing, and Soldering",Pipe Welding,,FALSE,,853,Manu
Manu_854,Manufacturing and Production,"Welding, Brazing, and Soldering",Plasma Arc Welding,,FALSE,,854,Manu
Manu_855,Manufacturing and Production,"Welding, Brazing, and Soldering",Plasma Cutting,,FALSE,,855,Manu
Manu_856,Manufacturing and Production,"Welding, Brazing, and Soldering",Plastic Welding,,FALSE,,856,Manu
Manu_857,Manufacturing and Production,"Welding, Brazing, and Soldering",Reflow Soldering,,FALSE,,857,Manu
Manu_858,Manufacturing and Production,"Welding, Brazing, and Soldering",Selective Soldering,,FALSE,,858,Manu
Manu_859,Manufacturing and Production,"Welding, Brazing, and Soldering",Shielded Metal Arc Welding,,FALSE,,859,Manu
Manu_860,Manufacturing and Production,"Welding, Brazing, and Soldering",Soft Soldering,,FALSE,,860,Manu
Manu_861,Manufacturing and Production,"Welding, Brazing, and Soldering",Solder Paste,,FALSE,,861,Manu
Manu_862,Manufacturing and Production,"Welding, Brazing, and Soldering",Soldering,,FALSE,,862,Manu
Manu_863,Manufacturing and Production,"Welding, Brazing, and Soldering",Soldering Iron,,FALSE,,863,Manu
Manu_864,Manufacturing and Production,"Welding, Brazing, and Soldering",Spot Welding,,FALSE,,864,Manu
Manu_865,Manufacturing and Production,"Welding, Brazing, and Soldering",Stainless Steel Welding,,FALSE,,865,Manu
Manu_866,Manufacturing and Production,"Welding, Brazing, and Soldering",Staking,,FALSE,,866,Manu
Manu_867,Manufacturing and Production,"Welding, Brazing, and Soldering",Structural Steel Welding,,FALSE,,867,Manu
Manu_868,Manufacturing and Production,"Welding, Brazing, and Soldering",Structural Welding,,FALSE,,868,Manu
Manu_869,Manufacturing and Production,"Welding, Brazing, and Soldering",Stud Welding,,FALSE,,869,Manu
Manu_870,Manufacturing and Production,"Welding, Brazing, and Soldering",Submerged Arc Welding,,FALSE,,870,Manu
Manu_871,Manufacturing and Production,"Welding, Brazing, and Soldering",Ultrasonic Welding,,FALSE,,871,Manu
Manu_872,Manufacturing and Production,"Welding, Brazing, and Soldering",Underwater/Hyperbaric Welding,,FALSE,,872,Manu
Manu_873,Manufacturing and Production,"Welding, Brazing, and Soldering",Vertical Welding,,FALSE,,873,Manu
Manu_874,Manufacturing and Production,"Welding, Brazing, and Soldering",Welding,,FALSE,,874,Manu
Manu_875,Manufacturing and Production,"Welding, Brazing, and Soldering",Welding Equipment,,FALSE,,875,Manu
Manu_876,Manufacturing and Production,"Welding, Brazing, and Soldering",Welding Machine Set-Up,,FALSE,,876,Manu
Manu_877,Manufacturing and Production,"Welding, Brazing, and Soldering",Welding Power Supply,,FALSE,,877,Manu
Manu_878,Manufacturing and Production,"Welding, Brazing, and Soldering",Welding Procedure Specification,,FALSE,,878,Manu
Manu_879,Manufacturing and Production,"Welding, Brazing, and Soldering",Welding Symbols,,FALSE,,879,Manu
Manu_880,Manufacturing and Production,"Welding, Brazing, and Soldering",Welding Technology,,FALSE,,880,Manu
Manu_881,Manufacturing and Production,"Welding, Brazing, and Soldering",Welding Tips,,FALSE,,881,Manu
Manu_882,Manufacturing and Production,"Welding, Brazing, and Soldering",X-Ray Welding,,FALSE,,882,Manu
Manu_883,Manufacturing and Production,"Welding, Brazing, and Soldering","Welding, Brazing, and Soldering",,TRUE,,883,Manu
Manu_884,Manufacturing and Production,Textiles,Textiles,,TRUE,,884,Manu
Mark_1,Marketing and Public Relations,Brand Management,Brand Management,,TRUE,,1,Mark
Mark_2,Marketing and Public Relations,Digital Marketing,Digital Marketing,,TRUE,,2,Mark
Mark_3,Marketing and Public Relations,Market Analysis,Market Analysis,,TRUE,,3,Mark
Mark_4,Marketing and Public Relations,Marketing Software,Marketing Software,,TRUE,,4,Mark
Mark_5,Marketing and Public Relations,Online Advertising,Online Advertising,,TRUE,,5,Mark
Mark_6,Marketing and Public Relations,Public Relations,Public Relations,,TRUE,,6,Mark
Mark_7,Marketing and Public Relations,Advertising,Ad Serving,,FALSE,,7,Mark
Mark_8,Marketing and Public Relations,Advertising,Advertisement,,FALSE,,8,Mark
Mark_9,Marketing and Public Relations,Advertising,Advertising Campaigns,,FALSE,,9,Mark
Mark_10,Marketing and Public Relations,Advertising,Advertising Copywriting,,FALSE,,10,Mark
Mark_11,Marketing and Public Relations,Advertising,Advertising Mail,,FALSE,,11,Mark
Mark_12,Marketing and Public Relations,Advertising,Advertising Management,,FALSE,,12,Mark
Mark_13,Marketing and Public Relations,Advertising,Advertising Operations,,FALSE,,13,Mark
Mark_14,Marketing and Public Relations,Advertising,Advertising Sales,,FALSE,,14,Mark
Mark_15,Marketing and Public Relations,Advertising,Advertising Strategy,,FALSE,,15,Mark
Mark_16,Marketing and Public Relations,Advertising,Apple Search Ads,,FALSE,,16,Mark
Mark_17,Marketing and Public Relations,Advertising,Billboards,,FALSE,,17,Mark
Mark_18,Marketing and Public Relations,Advertising,Broadcast Advertising,,FALSE,,18,Mark
Mark_19,Marketing and Public Relations,Advertising,Classified Advertising,,FALSE,,19,Mark
Mark_20,Marketing and Public Relations,Advertising,Interactive Advertising,,FALSE,,20,Mark
Mark_21,Marketing and Public Relations,Advertising,Large Format,,FALSE,,21,Mark
Mark_22,Marketing and Public Relations,Advertising,Media Buying,,FALSE,,22,Mark
Mark_23,Marketing and Public Relations,Advertising,Native Advertising,,FALSE,,23,Mark
Mark_24,Marketing and Public Relations,Advertising,Outdoor Advertising,,FALSE,,24,Mark
Mark_25,Marketing and Public Relations,Advertising,Print Advertising,,FALSE,,25,Mark
Mark_26,Marketing and Public Relations,Advertising,Radio Advertisement,,FALSE,,26,Mark
Mark_27,Marketing and Public Relations,Advertising,Specialty Advertising,,FALSE,,27,Mark
Mark_28,Marketing and Public Relations,Advertising,Advertising,,TRUE,,28,Mark
Mark_29,Marketing and Public Relations,Brand Management,Brand Activation,,FALSE,,29,Mark
Mark_30,Marketing and Public Relations,Brand Management,Brand Alignment,,FALSE,,30,Mark
Mark_31,Marketing and Public Relations,Brand Management,Brand Analysis,,FALSE,,31,Mark
Mark_32,Marketing and Public Relations,Brand Management,Brand Architecture,,FALSE,,32,Mark
Mark_33,Marketing and Public Relations,Brand Management,Brand Awareness,,FALSE,,33,Mark
Mark_34,Marketing and Public Relations,Brand Management,Brand Communication,,FALSE,,34,Mark
Mark_35,Marketing and Public Relations,Brand Management,Brand Compliance,,FALSE,,35,Mark
Mark_36,Marketing and Public Relations,Brand Management,Brand Enhancement,,FALSE,,36,Mark
Mark_37,Marketing and Public Relations,Brand Management,Brand Extension,,FALSE,,37,Mark
Mark_38,Marketing and Public Relations,Brand Management,Brand Identity,,FALSE,,38,Mark
Mark_39,Marketing and Public Relations,Brand Management,Brand Language,,FALSE,,39,Mark
Mark_40,Marketing and Public Relations,Brand Management,Brand Loyalty,,FALSE,,40,Mark
Mark_41,Marketing and Public Relations,Brand Management,Brand Marketing,,FALSE,,41,Mark
Mark_42,Marketing and Public Relations,Brand Management,Brand Messaging,,FALSE,,42,Mark
Mark_43,Marketing and Public Relations,Brand Management,Brand Positioning,,FALSE,,43,Mark
Mark_44,Marketing and Public Relations,Brand Management,Brand Repositioning,,FALSE,,44,Mark
Mark_45,Marketing and Public Relations,Brand Management,Brand Representation,,FALSE,,45,Mark
Mark_46,Marketing and Public Relations,Brand Management,Brand Security,,FALSE,,46,Mark
Mark_47,Marketing and Public Relations,Brand Management,Brand Strategy,,FALSE,,47,Mark
Mark_48,Marketing and Public Relations,Brand Management,Brand Style Guides,,FALSE,,48,Mark
Mark_49,Marketing and Public Relations,Brand Management,Branding,,FALSE,,49,Mark
Mark_50,Marketing and Public Relations,Brand Management,Branding Campaigns,,FALSE,,50,Mark
Mark_51,Marketing and Public Relations,Brand Management,Business Activation,,FALSE,,51,Mark
Mark_52,Marketing and Public Relations,Brand Management,Co-Branding,,FALSE,,52,Mark
Mark_53,Marketing and Public Relations,Brand Management,ComScore,,FALSE,,53,Mark
Mark_54,Marketing and Public Relations,Brand Management,Corporate Branding,,FALSE,,54,Mark
Mark_55,Marketing and Public Relations,Brand Management,Net Promoter Score,,FALSE,,55,Mark
